z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0083125,0.33484317845105915,0.0,300.00001006211363,1.1137146903736757,1.8024454818970872e-05,3.8772717120079897e-23,2.3556982679724037e-14,0.18656382608173866,1.3848844307772423e-17,1.1969774338395595e-09,7.39808727210218e-13,3.991203930827137e-13,8.165246167261733e-53,-3.899000091373756e-45,8.641350519863081e-29,8.988064706173364e-31,6.399802108166266e-14,0.11193817201864063,8.900803486980842e-11,7.716741509332233e-13,8.216574761902685e-28,1.3894393221901032e-13,5.2902231490789306e-30,1.6838412911574585e-20,2.1445249190546104e-14,9.446431227548897e-42,2.5197276342768773e-14,4.9154218991898054e-33,6.813773022951402e-14,-8.245801384937367e-23,4.9858184202589667e-14,1.9515571901280776e-28,3.591301095866512e-16,1.7366223432518866e-18,8.211139822585701e-17,1.1633976169852558e-24,1.7495979083799412e-14,2.7888919608927222e-15,4.276837514661718e-33,1.3637708270957439e-14,3.2340853450176686e-15,1.0344077157677919e-17,-1.4594495086778719e-16,-6.010297597016931e-39,7.458136296278908e-16,2.5268359785918433e-16,8.825924813615051e-45,5.240782994820252e-18,5.494003931661834e-16,-6.379055909988886e-16,6.796392716335076e-17,0.7014799761564773,3.0751175474028467e-103,-9.403256635922476e-16,-3.306213354451405e-16,2.9875111852491505e-26,1.0033686676133187e-16
0.008875000000000001,0.33485575392484374,0.0,300.00009129844216,1.11367286494729,5.838877671744298e-05,6.057038196161515e-22,6.944168601450029e-14,0.18655634921257622,4.1331777566222474e-17,1.0805597482893946e-08,7.151225183074436e-12,3.907698386860581e-12,3.442377360981205e-52,-1.0005136336334473e-42,4.0168321052480854e-27,4.840792003112259e-29,6.691747183202355e-13,0.11193340475241151,8.693696361662836e-10,9.704831468828358e-12,3.117079427317913e-26,1.8325969947968405e-12,9.683153915937412e-29,1.4655511381544656e-18,2.837115986589435e-13,3.5127741810924923e-40,2.994083815413538e-13,1.9342016823009049e-31,8.250633098640577e-13,-1.234524914393293e-21,5.978129216156043e-13,7.170422356756379e-27,7.187326112642014e-15,8.165964453824784e-18,5.1722335858195114e-17,2.3505601050258937e-23,1.1114314949148564e-13,2.544828398963675e-14,6.681024395868184e-32,8.022277363308374e-14,3.3157347890028636e-14,2.034404242648597e-17,7.061394407024344e-17,3.7578539428912375e-39,3.910765276798908e-15,2.554021242661064e-16,6.790701859783009e-44,6.607762171102708e-17,5.501674229864383e-16,-1.188821284641405e-16,6.88496427079722e-17,0.7014518455577241,1.1051583919385208e-102,-9.402329867355056e-16,-1.5237672874477983e-16,1.1554143456454473e-24,1.7748230224943164e-15
0.009437500000000001,0.33489926530072966,0.0,300.0008499324595,1.1135281724151456,0.00019629842225645175,1.379654359119718e-20,3.8874964405645217e-13,0.18653079092475,2.697414496185853e-16,1.0011350667312868e-07,7.140283864975783e-11,3.928185326790256e-11,2.187148145593374e-52,-4.775570618724781e-42,2.8120807995278923e-25,3.0479655965928078e-27,6.310520075056526e-12,0.11191707659019298,8.703307968129974e-09,1.245284382418054e-10,2.266657953491028e-24,2.3873167113005263e-11,7.264547318207261e-27,1.1203342783020689e-16,3.757342924391203e-12,2.849951343225438e-38,3.654054656861111e-12,1.6319723535426207e-29,1.0409597280558531e-11,-1.2154835313074841e-20,8.07353437379102e-12,4.987355558042925e-25,1.0906674859122582e-13,1.0409471051107421e-16,3.6162249968241594e-17,8.491627287693196e-22,7.286056667992604e-13,2.4131962868029715e-13,1.521644570618732e-30,7.529347513307629e-13,3.846571220337323e-13,1.501032008198077e-16,2.2522510289794515e-15,8.710441861714529e-38,4.567608649862993e-14,2.9166868393978347e-16,-7.269970428978518e-43,8.522967144054055e-16,5.602742176198142e-16,6.588409233641826e-15,8.02887774193661e-17,0.7013557249520034,6.177872335544981e-102,-9.39432426746923e-16,2.9450070686657454e-15,8.288547713908056e-23,2.6971377446878383e-14
0.009718750000000002,0.3349623539349717,0.0,300.00360017414795,1.1133184445163395,0.0003902205815908266,1.0543487797837285e-19,1.258016067678739e-12,0.1864948051552768,1.5966679973708764e-15,4.2254571024486286e-07,3.2088721897361986e-10,1.7744155639132323e-10,5.379798699834238e-52,-2.2539755697814942e-41,5.449178612825156e-24,7.647172856342035e-26,2.6724458110299672e-11,0.1118939819778006,3.9173040909404816e-08,6.923240426503849e-10,4.115684293333592e-23,1.3417903229006914e-10,1.4570426203066202e-25,2.3134476252144146e-15,2.144357816238827e-11,9.011434636986674e-37,1.946293184511038e-11,5.2864634280190855e-28,5.7117522918018224e-11,-4.6233288420801205e-20,4.730635448735648e-11,8.621691017279814e-24,6.918109995804494e-13,6.528019720317956e-16,4.6004833174342055e-17,8.913859823904742e-21,2.3325998663486035e-12,1.0393211105025271e-12,1.1627952770356491e-29,3.3867049963210833e-12,1.976837593983825e-12,7.97693885792741e-16,1.0764935791313943e-14,7.027362449460568e-37,2.575674964105331e-13,4.772885004173264e-16,-8.961503966654897e-45,4.760670136597357e-15,6.107648602193626e-16,3.9930688237667076e-14,1.3697398500261602e-16,0.7012205290584941,1.7149700879598476e-101,-9.360047766965763e-16,2.3516184904522687e-14,1.4768111479999342e-21,1.7229342589386036e-13
0.009859375,0.33502591918028674,0.0,300.00926991658787,1.1131072120843366,0.0005750373380560355,4.459402974535306e-19,2.6486594476656707e-12,0.18646041802519292,8.73193387699676e-15,1.085192507844268e-06,8.676279836008209e-10,4.817746357814928e-10,8.278897907390697e-51,3.5345553093026504e-40,4.7782482400863023e-23,1.0762627050438919e-24,6.880331435275381e-11,0.11187173745647067,1.0604533249226115e-07,2.2381086552069194e-09,2.9072654145677713e-22,4.3775548349963183e-10,1.2879309106147406e-24,1.903184216770674e-14,7.088978065753251e-11,1.537745802677628e-35,6.066473163535148e-11,9.18373668611698e-27,1.8260314340597477e-10,1.7843395784209823e-21,1.600710209592991e-10,5.668147141811215e-23,2.5040996953848726e-12,2.3592387103311456e-15,8.0355579601464e-17,4.027541610579193e-20,4.817020297881606e-12,2.7138519831814004e-12,4.918482128776384e-29,9.201220631647046e-12,5.980665932913456e-12,2.5755294386011555e-15,2.949926794197041e-14,6.272125631393958e-36,8.480350860593809e-13,9.984936966481948e-16,1.6713893992062077e-40,1.5452077140868786e-14,7.49057600224989e-16,1.3113869367267975e-13,2.914950303566779e-16,0.7010916113444932,3.1059304930155834e-101,-9.256253989636835e-16,9.696987178301294e-14,9.993202133125901e-21,6.276916790830048e-13
0.01,0.3351373074234419,0.0,300.02673254832865,1.1127372532116346,0.0008714713240467848,2.8811561722133866e-18,6.068106121489104e-12,0.18640499645313216,6.668095956369338e-14,3.1217226678456894e-06,2.647341333778527e-09,1.4769656150978062e-09,4.371673191620249e-49,3.292054342203767e-38,6.891927156262257e-22,2.3688324088087827e-23,1.9849244579303577e-10,0.11183543732733864,3.2401043570244595e-07,8.36399384056058e-09,2.8463126333571973e-21,1.652772609945406e-09,2.0399922960837604e-23,1.6571256267748451e-13,2.716758102725863e-10,4.219288052397102e-34,2.1756465525822366e-10,2.5788571975124627e-25,6.739054601403171e-10,1.9825715602955084e-18,6.297812360101369e-10,4.669057645069782e-22,1.0622352055391612e-11,1.0003321613537907e-14,1.9041208116986316e-16,2.0567391833771408e-19,1.0775672285483374e-11,7.957182886148996e-12,3.1792834049808625e-28,2.825430842672314e-11,2.073818151411461e-11,9.675241046944585e-15,9.071306264675063e-14,1.3666989174871335e-34,3.238588101828655e-12,3.1232091863731685e-15,1.4946831308378908e-38,5.800820561133644e-14,1.2997409960847243e-15,4.941831630293507e-13,9.044978329710803e-16,0.7008846329381789,5.865758065022188e-101,-8.759331044308327e-16,4.711368619834121e-13,8.435952094206815e-20,2.6821216180904743e-12
0.010062499999999999,0.33521771038465104,0.0,300.04614167686265,1.112470359966493,0.0010606776042649479,9.441448078798526e-18,9.19018096398091e-12,0.1863693415614927,2.3476583249572243e-13,5.382073898966672e-06,4.726654128152568e-09,2.6442742860622e-09,4.849316340007726e-48,5.74879673264682e-37,3.497910800027018e-21,1.4392024088530395e-22,3.4272538289456797e-10,0.11181167231730675,5.789529422849242e-07,1.6912355483834537e-08,1.085259484287148e-20,3.3633264743151804e-09,1.170077511525957e-22,5.915163881019923e-13,5.581600128475377e-10,2.93287537670502e-33,4.287122965565524e-10,1.820590922063263e-24,1.351964605443407e-09,1.437646540640874e-17,1.3157525305506715e-09,1.4009883874877697e-21,2.3296997419972717e-11,2.1937668687809997e-14,3.117226268132104e-16,4.906696633468592e-19,1.6098705339633015e-11,1.387415350396609e-11,1.0425299230069604e-27,5.0648920329383705e-11,4.0015833982514365e-11,1.965201937541776e-14,1.6245813851515623e-13,9.246932037415425e-34,6.640163754392026e-12,6.165489627975515e-15,2.5878364017221503e-37,1.1763141675029116e-13,2.0713897549027153e-15,1.0028259613213989e-12,1.7607253561325843e-15,0.700752315677204,7.932786612083044e-101,-7.9137150888944665e-16,1.1290911148204125e-12,2.573738951901031e-19,5.910524162674056e-12
0.010124999999999999,0.335333985928274,0.0,300.08345726256636,1.112084616024204,0.0013006444298799497,3.5175780398132467e-17,1.43337926509778e-11,0.18632366391850605,8.27324443550607e-13,9.724791342018893e-06,8.889800641928488e-09,4.988844368489381e-09,6.33120600969721e-47,1.21009845742557e-35,2.022872863995174e-20,9.170772760156889e-22,6.201290270039799e-10,0.11178063958489094,1.089860490983689e-06,3.6715602760614326e-08,5.295458047107659e-20,7.3552158155219975e-09,8.119649369581802e-22,2.1671458875358056e-12,1.2342694785933178e-09,2.1857187206691019e-32,9.033327216103235e-10,1.3815216872740533e-23,2.9083831274916678e-09,8.097513753005397e-17,2.966590240045076e-09,4.66419854646378e-21,5.556860651308873e-11,5.232436375771765e-14,5.354591640831931e-16,1.2531658848824638e-18,2.4729621790516836e-11,2.5394844207325292e-11,3.889493114076634e-27,9.570716245771363e-11,8.229435553655109e-11,4.289956384346114e-14,3.064803435618884e-13,7.018198617323501e-33,1.4649644050394205e-11,1.3366516946814135e-14,5.465169814034119e-36,2.562176628697589e-13,3.865086142712772e-15,2.185098461324891e-12,3.745806080690684e-15,0.7005841704970251,1.0833537321826057e-100,-5.562327692175671e-16,2.983991101048607e-12,8.724019967168875e-19,1.4176044156339907e-11
0.010249999999999999,0.3357423613925126,0.0,300.26113584889004,1.1107319481286013,0.0019733848391250137,3.928340986011703e-16,3.462002176810331e-11,0.1861928512960308,6.717778358671055e-12,3.040013290038954e-05,2.972208388366634e-08,1.6763721371976465e-08,6.421452824822961e-45,2.784272445206144e-33,4.751043395018313e-19,2.3259346104186494e-20,1.9404409327973778e-09,0.11168860841259064,3.6491770768444457e-06,1.544725811402232e-07,1.2419591938356614e-18,3.129134107888468e-08,2.6547854442748528e-20,1.8493738856961443e-11,5.342542807062608e-09,7.24527715496611e-31,3.627736051790642e-09,4.6680524272042315e-22,1.2064433541577983e-08,1.092666239853293e-15,1.3228233281746441e-08,4.7847522302068175e-20,2.696700657629548e-10,2.5392062285669466e-13,1.5434309893528672e-15,7.302552308266486e-18,5.806615176433741e-11,8.11362387870843e-11,4.3738258754330485e-26,3.2254045125669817e-10,3.1800610517765936e-10,1.8208222664141978e-13,1.0293526492852582e-12,2.4569914003389045e-31,6.318856750771516e-11,5.727222774687356e-14,1.2509416467002786e-33,1.0835230390415655e-12,1.4573132890590715e-14,9.24279901991667e-12,1.5560649361279e-14,0.7001108364186696,1.9977257718243603e-100,1.178879463700561e-15,1.680869687089039e-11,8.703881282515382e-18,6.93617304699888e-11
0.010312499999999999,0.33612632285276073,0.0,300.47232535224765,1.1094631450728412,0.0024447689998911212,1.6720215703030411e-15,5.4777867878682215e-11,0.18609772163746083,2.3671615995362373e-11,5.499550602350567e-05,5.579260689357155e-08,3.152554646319541e-08,9.100745289742983e-44,6.883294260515537e-32,2.945688816411949e-18,1.4781892477171778e-19,3.503099048805828e-09,0.11161828677119834,6.852934501396003e-06,3.29436729836374e-07,8.372822832412946e-18,6.711624077093838e-08,1.9923100446903902e-19,6.607187551558982e-11,1.1579764879451328e-08,5.4064103215663566e-30,7.535433288364042e-09,3.4963920379760384e-21,2.5523131596848695e-08,6.5201660204352985e-15,2.9165397534503384e-08,1.7424599295656037e-19,6.245692655668358e-10,5.880908999573062e-13,2.7056783317083762e-15,2.135842698341583e-17,9.024942265732304e-11,1.4852262112992632e-10,1.8775570897954065e-25,6.083014184437206e-10,6.459180766522739e-10,3.9029316124802903e-13,1.9355196046370695e-12,1.8992532692594625e-30,1.366849421883362e-10,1.2415633125582566e-13,3.0905531376214934e-32,2.3175505656773638e-12,3.054576882061259e-14,1.9770223154981722e-11,3.3134488210956394e-14,0.6997768103450283,2.696353579055304e-100,4.407725755332921e-15,4.255321138347431e-11,2.9379139121128226e-17,1.6142123178396424e-10
